,id_student,code_module,code_presentation,score_CMA,score_Exam,score_TMA,valid_submission,late_submission,weighted_score,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,total_clickSum,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url,final_result
16442,626646,1,3,0,0,73.25,5,0,73.25,0,3,2,3,0,0,5,0,1043,0,0,0,0,0,1,145,0,16,683,0,0,0,15,16,0,142,0,25,0,1
16443,626740,1,3,0,0,85.25,4,1,85.25,0,10,1,7,0,1,17,0,1029,0,0,0,0,260,3,188,0,20,427,0,0,0,0,58,0,18,0,52,3,1
16445,627269,1,3,0,0,68.95,5,0,68.95,0,5,3,0,1,0,5,0,5995,0,0,0,0,2009,15,1266,0,21,2296,0,0,0,11,207,0,84,0,83,3,1
16446,627563,1,3,0,0,87.15,5,0,87.15,1,7,1,8,2,0,17,0,1979,0,0,0,0,17,4,306,0,11,1201,0,0,0,19,169,0,214,0,38,0,1
16447,627660,1,3,0,0,58.95,5,0,58.95,0,1,1,9,0,0,5,0,1653,0,0,0,0,63,2,201,0,2,1059,0,0,0,11,201,0,60,0,52,2,0
16448,627968,1,3,0,0,29.3,3,0,29.3,0,0,2,5,0,0,39,1,1089,0,0,0,0,13,1,192,0,3,757,0,0,0,0,50,0,56,0,17,0,0
16449,628388,1,3,0,0,79.7,4,1,79.7,1,0,1,8,1,0,17,0,488,0,0,0,0,28,6,106,0,0,167,0,0,0,0,6,0,128,0,47,0,1
16450,628656,1,3,0,0,55.4,5,0,55.4,0,6,1,3,0,0,5,0,586,0,0,0,0,26,0,51,0,9,397,0,0,0,4,65,0,24,0,10,0,1
16451,628679,1,3,0,0,77.55,5,0,77.55,0,8,0,9,0,0,5,0,1211,0,0,0,0,26,2,233,0,34,755,0,0,0,2,71,0,47,0,41,0,1
16452,628991,1,3,0,0,84.05,5,0,84.05,0,5,0,1,0,0,5,0,3323,0,0,0,0,1470,34,408,0,5,1056,0,0,0,14,205,0,77,0,53,1,1
16453,629053,1,3,0,0,76.35,5,0,76.35,0,3,0,4,1,0,17,0,2082,0,0,0,0,438,0,418,0,25,882,0,0,0,3,229,0,33,0,52,2,1
16454,629127,1,3,0,0,83.6,5,0,83.6,0,0,0,4,1,0,5,0,4597,0,0,0,0,1502,0,1100,0,14,1457,0,0,0,15,247,0,121,0,141,0,1
16455,629245,1,3,0,0,59.5,5,0,59.5,0,0,0,4,0,0,5,0,1776,0,0,0,0,131,0,237,0,28,1080,0,0,0,6,153,0,86,0,52,3,1
16456,629553,1,3,0,0,75.55,5,0,75.55,0,12,0,0,0,0,5,0,249,0,0,0,0,6,11,58,0,2,133,0,0,0,0,0,0,16,0,23,0,1
16457,630286,1,3,0,0,0,1,0,0,0,6,2,0,0,0,17,0,230,0,0,0,0,0,0,44,0,0,161,0,0,0,0,0,0,9,0,15,1,0
16459,630404,1,3,0,0,76.75,5,0,76.75,0,12,2,9,0,0,5,0,2200,0,0,0,0,502,9,401,0,19,894,0,0,0,0,298,0,28,0,49,0,1
16460,630597,1,3,0,0,61.75,5,0,61.75,0,11,2,0,0,0,5,0,23,0,0,0,0,0,0,6,0,0,13,0,0,0,0,0,0,2,0,2,0,1
16461,630697,1,3,0,0,79.3,4,1,79.3,0,0,0,1,0,0,5,0,132,0,0,0,0,73,0,32,0,3,5,0,0,0,0,3,0,7,0,9,0,1
16462,630716,1,3,0,0,72.1,5,0,72.1,0,12,3,0,0,0,11,0,1046,0,0,0,0,93,5,328,0,12,521,0,0,0,0,0,0,48,0,37,2,0
16463,630773,1,3,0,0,0,1,0,0,0,10,2,3,0,0,5,0,84,0,0,0,0,27,1,29,0,0,9,0,0,0,0,0,0,7,0,10,1,0
16464,630834,1,3,0,0,73.35,5,0,73.35,0,11,0,7,1,0,17,0,2352,0,0,0,0,221,1,316,0,0,1420,0,0,0,10,274,0,56,0,51,3,1
16465,631230,1,3,0,0,58.1,5,0,58.1,0,12,0,9,0,0,5,0,963,0,0,0,0,69,3,168,0,29,544,0,0,0,0,68,0,48,0,34,0,1
16466,631248,1,3,0,0,59.25,4,1,59.25,1,3,2,3,1,0,17,0,943,0,0,0,0,33,1,209,0,7,546,0,0,0,0,14,0,73,0,58,2,1
16467,631266,1,3,0,0,0,1,0,0,0,7,2,5,0,0,8,0,122,0,0,0,0,8,0,21,0,0,42,0,0,0,0,37,0,6,0,8,0,0
16468,631416,1,3,0,0,70.1,5,0,70.1,0,12,0,9,0,0,5,0,80,0,0,0,0,8,0,27,0,2,20,0,0,0,0,0,0,10,0,13,0,1
16469,631561,1,3,0,0,0,1,0,0,0,11,0,9,0,1,17,1,82,0,0,0,0,51,0,18,0,0,9,0,0,0,0,0,0,3,0,1,0,0
16470,631640,1,3,0,0,81.85,5,0,81.85,1,10,0,2,1,0,5,0,616,0,0,0,0,50,2,73,0,11,351,0,0,0,0,92,0,22,0,15,0,1
16471,631775,1,3,0,0,14,2,1,14,0,3,0,1,1,0,5,0,453,0,0,0,0,0,0,159,0,0,207,0,0,0,0,6,0,68,0,12,1,0
16472,631954,1,3,0,0,67.3,2,2,67.3,0,8,2,4,0,0,17,0,841,0,0,0,0,0,0,148,0,0,571,0,0,0,0,61,0,39,0,19,3,1
16474,632281,1,3,0,0,66,3,2,66,0,5,0,0,1,0,5,0,305,0,0,0,0,0,1,55,0,3,206,0,0,0,0,1,0,22,0,14,3,1
16475,632473,1,3,0,0,0,1,0,0,0,6,0,7,1,0,17,0,395,0,0,0,0,89,3,84,0,0,190,0,0,0,0,3,0,12,0,14,0,0
16476,632605,1,3,0,0,0,1,0,0,0,8,0,1,0,1,5,0,1006,0,0,0,0,414,0,288,0,9,196,0,0,0,3,66,0,12,0,16,2,0
16477,632632,1,3,0,0,43.2,4,1,43.2,0,9,1,9,0,1,5,0,739,0,0,0,0,3,0,135,0,6,412,0,0,0,4,153,0,17,0,5,4,1
16479,632955,1,3,0,0,66.85,4,1,66.85,1,3,0,9,0,0,5,0,551,0,0,0,0,2,0,86,0,1,316,0,0,0,0,124,0,12,0,9,1,1
16480,633902,1,3,0,0,79,1,4,79,0,12,1,0,0,0,5,0,3044,0,0,0,0,23,0,255,0,4,2392,0,0,0,17,248,0,64,0,37,4,1
16481,633949,1,3,0,0,82.5,5,0,82.5,0,8,0,8,0,0,5,0,1350,0,0,0,0,73,2,215,0,1,830,0,0,0,11,142,0,29,0,45,2,1
16482,634247,1,3,0,0,53.5,2,2,53.5,0,0,0,4,0,0,5,0,159,0,0,0,0,1,0,47,0,0,67,0,0,0,0,0,0,21,0,23,0,0
16483,634636,1,3,0,0,55.15,4,1,55.15,1,3,0,2,0,0,5,0,896,0,0,0,0,233,2,204,0,0,384,0,0,0,0,4,0,36,0,33,0,1
16484,634772,1,3,0,0,72.65,5,0,72.65,0,4,2,1,0,0,17,0,1093,0,0,0,0,49,2,142,0,0,700,0,0,0,12,152,0,14,0,21,1,1
16485,635328,1,3,0,0,35.8,4,1,35.8,1,3,2,0,0,0,11,0,181,0,0,0,0,0,0,44,0,0,30,0,0,0,0,1,0,35,0,69,2,0
16486,635452,1,3,0,0,64.9,4,1,64.9,0,6,1,1,0,0,5,0,1118,0,0,0,0,3,0,159,0,0,758,0,0,0,9,95,0,69,0,23,2,1
16487,635561,1,3,0,0,13.8,1,2,13.8,0,6,0,2,0,0,5,0,142,0,0,0,0,0,0,53,0,0,57,0,0,0,0,0,0,16,0,12,4,0
16488,635777,1,3,0,0,67.8,5,0,67.8,0,10,0,2,0,1,5,0,1621,0,0,0,0,85,4,242,0,12,1116,0,0,0,4,87,0,33,0,37,1,1
16489,635890,1,3,0,0,43.05,5,0,43.05,0,6,0,0,0,0,17,0,1200,0,0,0,0,218,5,254,0,9,472,0,0,0,2,149,0,52,0,36,3,0
16490,635921,1,3,0,0,67.35,5,0,67.35,1,0,0,3,0,0,17,0,202,0,0,0,0,7,0,85,0,0,70,0,0,0,0,18,0,8,0,14,0,1
16491,635924,1,3,0,0,67.9,5,0,67.9,0,0,0,3,0,0,5,0,1195,0,0,0,0,16,0,148,0,6,794,0,0,0,17,124,0,49,0,40,1,1
16492,636302,1,3,0,0,74.3,5,0,74.3,0,6,0,4,1,0,5,1,2876,0,0,0,0,349,10,543,0,22,1571,0,0,0,18,185,0,126,0,51,1,1
16493,636525,1,3,0,0,73.25,5,0,73.25,0,6,0,5,0,0,5,0,644,0,0,0,0,89,2,135,0,6,209,0,0,0,0,1,0,170,0,32,0,1
16494,636953,1,3,0,0,0,1,0,0,0,7,1,6,0,0,17,0,145,0,0,0,0,0,0,67,0,0,65,0,0,0,0,0,0,9,0,3,1,0
16495,637003,1,3,0,0,73.2,5,0,73.2,0,7,2,1,0,0,5,0,2445,0,0,0,0,3,0,208,0,10,2155,0,0,0,6,7,0,28,0,26,2,1
16496,637063,1,3,0,0,79.4,5,0,79.4,0,8,0,7,0,0,5,0,2616,0,0,0,0,453,28,390,0,43,1452,0,0,0,14,146,0,32,0,57,1,1
16497,637238,1,3,0,0,54.8,4,0,54.8,0,7,1,1,1,0,17,0,1043,0,0,0,0,68,2,179,0,19,509,0,0,0,15,178,0,33,0,36,4,1
16498,637279,1,3,0,0,51.95,2,3,51.95,0,7,2,6,0,0,17,0,616,0,0,0,0,6,0,61,0,0,361,0,0,0,0,116,0,31,0,36,5,1
16499,637348,1,3,0,0,46.65,4,0,46.65,0,5,0,0,0,0,17,0,106,0,0,0,0,0,0,20,0,0,69,0,0,0,0,6,0,4,0,7,0,0
16500,637370,1,3,0,0,67.2,5,0,67.2,0,6,0,2,1,0,5,0,1300,0,0,0,0,22,4,177,0,9,865,0,0,0,6,154,0,30,0,33,0,1
16501,637382,1,3,0,0,82.25,5,0,82.25,1,1,1,4,0,0,17,0,79,0,0,0,0,10,0,42,0,1,2,0,0,0,0,0,0,6,0,18,0,1
16502,637388,1,3,0,0,73.75,5,0,73.75,0,8,2,5,0,0,5,0,2212,0,0,0,0,456,7,303,0,9,1187,0,0,0,17,149,0,30,0,53,1,0
16503,637414,1,3,0,0,80.7,5,0,80.7,0,11,0,6,1,0,5,0,1456,0,0,0,0,0,0,179,0,0,1045,0,0,0,12,155,0,34,0,29,2,1
16504,637586,1,3,0,0,93.6,5,0,93.6,0,11,0,9,0,0,5,0,1106,0,0,0,0,200,2,198,0,7,533,0,0,0,7,80,0,43,0,35,1,1
16505,637715,1,3,0,0,53,5,0,53,1,8,2,5,1,0,5,0,779,0,0,0,0,6,13,151,0,2,351,0,0,0,3,157,0,64,0,29,3,1
16506,637810,1,3,0,0,62.85,5,0,62.85,0,0,2,8,1,0,5,0,1130,0,0,0,0,84,0,208,0,0,383,0,0,0,0,362,0,57,0,33,3,1
16507,637815,1,3,0,0,74,5,0,74,0,10,1,6,1,0,5,0,2443,0,0,0,0,387,1,407,0,7,1252,0,0,0,20,208,0,106,0,51,4,1
16508,637820,1,3,0,0,33.3,4,0,33.3,0,10,2,6,1,0,11,0,640,0,0,0,0,0,0,94,0,0,349,0,0,0,1,151,0,24,0,21,0,0
16509,637903,1,3,0,0,75.2,5,0,75.2,0,10,2,9,0,0,5,0,370,0,0,0,0,0,0,46,0,0,226,0,0,0,0,81,0,4,0,12,1,1
16511,638516,1,3,0,0,84.6,5,0,84.6,0,12,1,0,1,0,5,0,1846,0,0,0,0,50,1,310,0,1,1062,0,0,0,13,199,0,126,0,82,2,1
16514,638756,1,3,0,0,65.9,3,2,65.9,0,3,0,2,0,0,17,0,173,0,0,0,0,12,0,84,0,0,23,0,0,0,0,4,0,21,0,25,4,1
16515,638997,1,3,0,0,51.2,5,0,51.2,0,6,2,2,1,0,5,1,1460,0,0,0,0,46,13,217,0,31,789,0,0,0,0,184,0,80,0,81,19,1
16516,639663,1,3,0,0,61.2,4,1,61.2,0,2,2,6,0,0,5,0,189,0,0,0,0,0,1,41,0,0,95,0,0,0,0,14,0,13,0,24,1,1
16517,639724,1,3,0,0,90.75,5,0,90.75,0,1,2,2,0,0,11,0,1234,0,0,0,0,173,1,243,0,15,538,0,0,0,3,159,0,37,0,63,2,1
16518,640225,1,3,0,0,68.3,4,1,68.3,0,10,2,1,0,0,5,0,1369,0,0,0,0,290,7,215,0,8,485,0,0,0,0,184,0,154,0,25,1,1
16522,640425,1,3,0,0,72.15,5,0,72.15,0,11,0,4,0,0,5,0,512,0,0,0,0,7,7,100,0,7,323,0,0,0,0,28,0,6,0,31,3,1
16523,640455,1,3,0,0,55.15,5,0,55.15,1,2,0,9,1,0,5,0,125,0,0,0,0,0,0,33,0,0,83,0,0,0,0,1,0,3,0,4,1,0
16524,640701,1,3,0,0,71.2,3,2,71.2,1,2,2,3,1,0,5,0,301,0,0,0,0,7,1,95,0,0,122,0,0,0,0,1,0,29,0,44,2,1
16526,640753,1,3,0,0,17.5,1,2,17.5,1,5,2,9,0,0,5,0,66,0,0,0,0,0,0,44,0,0,11,0,0,0,0,4,0,6,0,1,0,0
16527,641329,1,3,0,0,16.35,3,1,16.35,0,5,0,9,1,0,5,0,552,0,0,0,0,88,2,150,0,0,241,0,0,0,0,30,0,23,0,18,0,0
16528,641616,1,3,0,0,64.65,5,0,64.65,0,10,0,9,0,0,5,0,842,0,0,0,0,4,0,103,0,5,590,0,0,0,7,87,0,29,0,17,0,1
16529,641840,1,3,0,0,64.3,5,0,64.3,1,2,0,9,0,0,5,0,933,0,0,0,0,154,0,220,0,2,343,0,0,0,6,111,0,34,0,63,0,1
16531,642067,1,3,0,0,74.75,5,0,74.75,0,7,2,6,1,0,5,0,856,0,0,0,0,102,3,129,0,16,353,0,0,0,0,55,0,105,0,93,0,1
16532,642075,1,3,0,0,0,0,1,0,1,10,2,0,0,0,5,0,188,0,0,0,0,8,0,60,0,10,85,0,0,0,0,0,0,12,0,13,0,0
16533,642083,1,3,0,0,85.9,5,0,85.9,0,7,0,5,0,0,5,0,1732,0,0,0,0,18,0,302,0,3,1153,0,0,0,10,158,0,33,0,52,3,1
16534,642122,1,3,0,0,52.75,5,0,52.75,0,6,1,1,1,0,5,0,1463,0,0,0,0,5,0,72,0,3,1298,0,0,0,0,55,0,19,0,11,0,1
16535,642201,1,3,0,0,56.6,5,0,56.6,0,10,2,0,0,0,5,0,213,0,0,0,0,27,0,43,0,0,57,0,0,0,0,30,0,29,0,27,0,1
16536,642250,1,3,0,0,20.2,1,2,20.2,0,5,2,4,1,0,5,0,522,0,0,0,0,122,0,157,0,3,153,0,0,0,0,31,0,13,0,40,3,0
16537,642405,1,3,0,0,90.4,4,1,90.4,0,9,0,6,1,0,5,0,1245,0,0,0,0,9,6,260,0,32,697,0,0,0,12,95,0,63,0,65,6,1
16538,642413,1,3,0,0,65.15,5,0,65.15,0,9,2,9,0,0,17,0,1291,0,0,0,0,130,15,242,0,28,676,0,0,0,8,110,0,25,0,52,5,1
16540,642550,1,3,0,0,87.45,5,0,87.45,1,11,0,2,0,0,5,0,1335,0,0,0,0,8,2,216,0,4,849,0,0,0,12,181,0,30,0,31,2,1
16541,642595,1,3,0,0,81.6,4,1,81.6,0,8,0,6,1,0,5,0,2646,0,0,0,0,20,0,331,0,34,1860,0,0,0,17,189,0,138,0,57,0,1
16542,642600,1,3,0,0,51.45,5,0,51.45,0,11,2,3,1,0,11,0,908,0,0,0,0,30,1,153,0,1,196,0,0,0,0,454,0,43,0,27,3,1
16543,642698,1,3,0,0,59.95,5,0,59.95,0,1,2,9,1,0,5,0,1519,0,0,0,0,34,0,185,0,0,977,0,0,0,9,239,0,32,0,34,9,1
16544,642834,1,3,0,0,64.65,5,0,64.65,0,7,0,7,1,0,17,0,2397,0,0,0,0,123,11,335,0,0,1481,0,0,0,18,314,0,62,0,49,4,1
16545,643172,1,3,0,0,59.75,5,0,59.75,0,3,1,1,1,0,17,0,2744,0,0,0,0,295,3,487,0,25,1589,0,0,0,12,183,0,83,0,61,6,1
16546,643208,1,3,0,0,74.05,5,0,74.05,0,9,2,6,1,0,5,0,1660,0,0,0,0,71,11,194,0,8,1126,0,0,0,9,112,0,50,0,78,1,1
16547,643321,1,3,0,0,82.1,5,0,82.1,0,5,1,6,1,0,17,0,1192,0,0,0,0,142,0,191,0,16,593,0,0,0,9,143,0,64,0,30,4,1
16548,643354,1,3,0,0,69.7,5,0,69.7,0,10,0,3,0,0,5,0,1073,0,0,0,0,11,0,201,0,2,505,0,0,0,0,303,0,28,0,22,1,1
16549,643587,1,3,0,0,79.5,4,1,79.5,0,10,2,9,0,0,5,0,2260,0,0,0,0,255,3,319,0,9,1347,0,0,0,15,187,0,41,0,75,9,1
16551,643953,1,3,0,0,13.4,1,1,13.4,1,2,2,0,0,0,17,1,116,0,0,0,0,26,0,31,0,2,7,0,0,0,0,46,0,3,0,1,0,0
16552,643986,1,3,0,0,68.75,1,4,68.75,1,3,2,9,0,0,5,0,985,0,0,0,0,183,29,170,0,3,528,0,0,0,3,6,0,46,0,16,1,1
16553,644069,1,3,0,0,58.4,4,1,58.4,0,6,0,2,0,0,5,0,485,0,0,0,0,16,1,102,0,7,230,0,0,0,0,95,0,21,0,13,0,1
16555,644164,1,3,0,0,64.25,5,0,64.25,0,12,2,6,0,0,11,0,1048,0,0,0,0,90,0,129,0,5,585,0,0,0,13,166,0,31,0,26,3,1
16556,644172,1,3,0,0,73.5,4,1,73.5,0,10,2,2,0,0,5,0,1785,0,0,0,0,32,3,300,0,8,1166,0,0,0,8,165,0,42,0,58,3,1
16557,644362,1,3,0,0,74.15,5,0,74.15,0,8,0,4,0,0,5,0,2365,0,0,0,0,100,6,369,0,27,1402,0,0,0,17,231,0,111,0,99,3,1
16559,644484,1,3,0,0,59.95,5,0,59.95,0,9,0,2,1,0,17,0,1708,0,0,0,0,367,1,337,0,0,792,0,0,0,11,121,0,52,0,26,1,1
16560,644599,1,3,0,0,44.45,5,0,44.45,0,7,1,9,0,0,5,0,86,0,0,0,0,0,0,22,0,4,5,0,0,0,0,7,0,36,0,12,0,1
16561,644793,1,3,0,0,79.2,5,0,79.2,0,10,2,9,1,0,5,0,2316,0,0,0,0,365,5,430,0,16,1046,0,0,0,17,325,0,27,0,84,1,1
16562,644822,1,3,0,0,76.1,5,0,76.1,0,0,0,3,0,0,17,0,741,0,0,0,0,197,0,134,0,13,173,0,0,0,0,136,0,37,0,51,0,1
16563,644863,1,3,0,0,73.1,5,0,73.1,0,0,0,4,0,0,5,0,331,0,0,0,0,90,0,75,0,8,127,0,0,0,0,0,0,10,0,20,1,0
16565,644993,1,3,0,0,76.3,5,0,76.3,0,6,1,7,1,0,5,0,4922,0,0,0,0,631,17,1146,0,57,2391,0,0,0,15,428,0,103,0,126,8,1
16566,645042,1,3,0,0,36.1,2,2,36.1,0,9,2,1,0,0,17,0,603,0,0,0,0,174,1,105,0,12,247,0,0,0,0,35,0,12,0,16,1,0
16567,645047,1,3,0,0,68.85,5,0,68.85,0,3,0,2,0,0,5,0,2220,0,0,0,0,313,1,441,0,18,1126,0,0,0,11,240,0,43,0,24,3,1
16568,645098,1,3,0,0,82.5,5,0,82.5,0,6,1,2,1,0,5,0,1649,0,0,0,0,169,29,294,0,9,837,0,0,0,12,171,0,55,0,70,3,1
16571,645256,1,3,0,0,82.9,3,2,82.9,0,7,1,8,1,0,5,0,1926,0,0,0,0,524,37,381,0,15,787,0,0,0,11,103,0,28,0,38,2,1
16572,645359,1,3,0,0,65,5,0,65,0,12,0,1,0,0,17,0,758,0,0,0,0,208,0,93,0,6,238,0,0,0,0,144,0,26,0,43,0,1
16573,645370,1,3,0,0,72.9,5,0,72.9,0,12,0,9,0,0,5,0,576,0,0,0,0,32,0,114,0,0,358,0,0,0,3,56,0,7,0,5,1,1
16574,645371,1,3,0,0,0,1,0,0,0,0,2,4,0,0,5,0,61,0,0,0,0,0,0,15,0,0,33,0,0,0,0,0,0,11,0,2,0,0
16575,645420,1,3,0,0,41,4,0,41,0,5,2,7,0,0,5,0,122,0,0,0,0,0,0,61,0,0,22,0,0,0,0,11,0,20,0,8,0,0
16576,645639,1,3,0,0,66.9,5,0,66.9,0,3,2,1,0,0,5,0,147,0,0,0,0,0,0,30,0,0,88,0,0,0,0,0,0,11,0,17,1,0
16577,645678,1,3,0,0,51.35,5,0,51.35,1,9,0,3,0,0,17,1,1418,0,0,0,0,346,2,366,0,5,416,0,0,0,0,214,0,29,0,40,0,1
16578,645950,1,3,0,0,66.7,5,0,66.7,0,9,2,9,0,0,5,0,2380,0,0,0,0,154,8,312,0,38,1652,0,0,0,9,113,0,36,0,56,2,1
16580,646063,1,3,0,0,54.15,5,0,54.15,0,1,0,3,1,0,5,0,986,0,0,0,0,0,2,102,0,0,598,0,0,0,11,235,0,18,0,19,1,1
16581,646119,1,3,0,0,62.55,4,1,62.55,0,9,2,4,1,0,5,0,1570,0,0,0,0,242,1,164,0,1,453,0,0,0,8,633,0,26,0,41,1,1
16582,646178,1,3,0,0,22.4,3,0,22.4,0,8,0,9,0,0,17,0,108,0,0,0,0,0,0,56,0,0,4,0,0,0,0,0,0,28,0,18,2,0
16583,646202,1,3,0,0,76.8,5,0,76.8,0,6,1,8,0,0,5,0,952,0,0,0,0,55,1,140,0,0,535,0,0,0,3,118,0,61,0,37,2,1
16584,646260,1,3,0,0,19.7,2,1,19.7,0,7,2,1,0,0,5,0,752,0,0,0,0,77,1,193,0,2,302,0,0,0,0,119,0,38,0,15,5,0
16585,646352,1,3,0,0,0,1,0,0,0,3,2,1,1,0,5,0,417,0,0,0,0,34,5,94,0,0,192,0,0,0,0,0,0,28,0,56,8,0
16586,646415,1,3,0,0,49,3,2,49,0,12,0,9,0,0,17,0,309,0,0,0,0,0,0,91,0,0,74,0,0,0,0,88,0,32,0,24,0,0
16587,646418,1,3,0,0,78.5,4,1,78.5,0,9,0,4,0,0,5,0,1191,0,0,0,0,220,0,190,0,9,563,0,0,0,0,165,0,21,0,23,0,1
16588,646482,1,3,0,0,56.7,4,1,56.7,0,4,2,1,1,0,5,0,2872,0,0,0,0,617,4,797,0,18,715,0,0,0,0,447,0,109,0,154,11,1
16589,646484,1,3,0,0,67.3,5,0,67.3,0,6,0,4,1,0,5,0,2959,0,0,0,0,277,0,424,0,24,1762,0,0,0,15,249,0,149,0,57,2,1
16590,646579,1,3,0,0,77.8,5,0,77.8,0,11,0,9,0,0,5,0,2533,0,0,0,0,190,10,304,0,7,1349,0,0,0,13,446,0,98,0,110,6,1
16591,646618,1,3,0,0,86.25,5,0,86.25,0,8,0,6,0,0,17,0,907,0,0,0,0,59,1,125,0,10,499,0,0,0,13,136,0,34,0,27,3,1
16592,646659,1,3,0,0,74.95,3,2,74.95,0,5,0,1,0,0,5,0,538,0,0,0,0,46,5,98,0,2,302,0,0,0,0,41,0,29,0,14,1,0
16593,646691,1,3,0,0,5.4,2,0,5.4,0,2,2,9,0,0,5,0,105,0,0,0,0,0,0,13,0,0,13,0,0,0,0,57,0,5,0,15,2,0
16594,646776,1,3,0,0,64.1,4,1,64.1,0,11,0,1,0,0,5,0,106,0,0,0,0,5,0,32,0,4,50,0,0,0,0,3,0,3,0,7,2,1
16595,646781,1,3,0,0,77.1,5,0,77.1,1,2,0,0,0,0,5,0,331,0,0,0,0,13,1,67,0,4,175,0,0,0,0,25,0,25,0,19,2,1
16596,646798,1,3,0,0,70.9,5,0,70.9,0,8,0,8,0,0,5,1,761,0,0,0,0,94,3,128,0,12,310,0,0,0,0,99,0,67,0,46,2,1
16597,646844,1,3,0,0,66.3,5,0,66.3,0,0,0,5,1,0,17,0,2770,0,0,0,0,654,4,500,0,1,1257,0,0,0,16,145,0,115,0,76,2,1
16599,646901,1,3,0,0,50.65,5,0,50.65,1,0,2,1,0,0,5,0,166,0,0,0,0,6,0,26,0,0,21,0,0,0,0,78,0,13,0,20,2,1
16600,647056,1,3,0,0,57.9,5,0,57.9,1,3,2,2,1,0,5,0,4594,0,0,0,0,268,23,550,0,39,2996,0,0,0,44,283,0,155,0,229,7,1
16601,647200,1,3,0,0,64.35,4,1,64.35,0,11,2,1,0,0,5,0,992,0,0,0,0,86,1,177,0,5,556,0,0,0,11,113,0,17,0,23,3,0
16603,647346,1,3,0,0,79.6,5,0,79.6,0,9,0,8,0,0,5,0,2804,0,0,0,0,722,2,609,0,12,1137,0,0,0,0,93,0,113,0,111,5,1
16604,647385,1,3,0,0,89.35,5,0,89.35,0,0,0,3,1,0,5,0,2676,0,0,0,0,611,124,334,0,22,1304,0,0,0,27,110,0,72,0,69,3,1
16605,647393,1,3,0,0,74.15,5,0,74.15,0,8,1,8,0,0,5,0,2282,0,0,0,0,350,13,271,0,36,1330,0,0,0,13,151,0,71,0,46,1,1
16606,647395,1,3,0,0,85.9,5,0,85.9,0,1,0,3,1,0,5,0,800,0,0,0,0,153,1,117,0,12,491,0,0,0,6,0,0,11,0,9,0,1
16607,647502,1,3,0,0,64.35,3,1,64.35,0,1,1,5,1,0,5,0,242,0,0,0,0,53,0,44,0,0,42,0,0,0,0,97,0,2,0,4,0,1
16608,647553,1,3,0,0,59.7,5,0,59.7,0,2,0,4,0,0,5,0,1055,0,0,0,0,194,0,208,0,0,377,0,0,0,0,172,0,51,0,48,5,1
16610,647762,1,3,0,0,72.1,5,0,72.1,0,7,2,8,1,0,5,0,2488,0,0,0,0,8,21,324,0,21,1681,0,0,0,15,226,0,107,0,76,9,1
16611,647764,1,3,0,0,58.5,5,0,58.5,0,7,2,5,1,0,5,0,2565,0,0,0,0,12,8,280,0,2,1787,0,0,0,11,303,0,67,0,87,8,1
16613,647803,1,3,0,0,55.65,5,0,55.65,0,2,0,5,0,0,5,0,443,0,0,0,0,5,0,78,0,2,254,0,0,0,0,73,0,17,0,12,2,1
16614,647883,1,3,0,0,66.7,5,0,66.7,0,3,0,9,0,0,5,0,928,0,0,0,0,0,1,71,0,0,663,0,0,0,9,136,0,29,0,19,0,1
16615,647967,1,3,0,0,74.1,5,0,74.1,0,12,2,4,0,0,5,0,1169,0,0,0,0,27,0,184,0,0,756,0,0,0,1,131,0,39,0,28,3,1
16616,647982,1,3,0,0,76.1,4,1,76.1,0,10,0,8,0,0,17,0,479,0,0,0,0,31,2,128,0,5,210,0,0,0,0,24,0,35,0,40,4,1
16617,648063,1,3,0,0,66.85,4,1,66.85,0,3,0,1,0,0,17,0,329,0,0,0,0,7,2,106,0,3,124,0,0,0,0,0,0,31,0,51,5,1
16618,648082,1,3,0,0,0,1,0,0,0,0,2,3,0,0,17,0,194,0,0,0,0,4,0,45,0,0,31,0,0,0,0,104,0,8,0,2,0,0
16619,648119,1,3,0,0,6.7,2,0,6.7,0,1,2,4,0,0,5,0,134,0,0,0,0,0,0,15,0,0,58,0,0,0,0,43,0,4,0,12,2,0
16622,648131,1,3,0,0,0,1,0,0,0,3,2,1,0,0,5,0,88,0,0,0,0,6,0,9,0,0,56,0,0,0,0,0,0,7,0,9,1,0
16623,648135,1,3,0,0,77.1,5,0,77.1,0,11,0,0,0,0,5,0,552,0,0,0,0,15,1,72,0,8,361,0,0,0,0,26,0,38,0,28,3,1
16624,648182,1,3,0,0,60.55,5,0,60.55,0,9,0,3,1,0,5,0,987,0,0,0,0,1,1,183,0,8,602,0,0,0,8,135,0,25,0,22,2,1
16625,648194,1,3,0,0,69.9,5,0,69.9,0,12,2,3,0,0,5,0,1377,0,0,0,0,98,9,238,0,4,778,0,0,0,2,144,0,57,0,45,2,1
16627,648262,1,3,0,0,66.7,5,0,66.7,0,0,2,4,0,0,5,0,455,0,0,0,0,19,4,66,0,1,289,0,0,0,0,48,0,20,0,8,0,1
16628,648310,1,3,0,0,59,5,0,59,0,0,2,7,0,0,5,0,254,0,0,0,0,0,0,44,0,0,154,0,0,0,0,0,0,23,0,32,1,1
